Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,http://data.bioontology.org/metadata/prefixIRI,http://www.w3.org/2004/02/skos/core#altLabel,http://www.w3.org/2004/02/skos/core#prefLabel
http://id.nlm.nih.gov/mesh/D003275,"Contraceptive Devices, Male","contracept device, mal|contracept device, male|device, male contraceptive|male contraceptive device|male contraceptive devic|contraceptive device, male|contraceptive device, mal|device, male contracept|devices, male contraceptive|male contracept devic|contraceptive devices, mal|contraceptive devices, male|contracept devices, mal|contracept devices, male|male contraceptive devices|devices, male contracept",,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D003275,"contracept device, mal|contracept device, male|device, male contraceptive|male contraceptive device|male contraceptive devic|contraceptive device, male|contraceptive device, mal|device, male contracept|devices, male contraceptive|male contracept devic|contraceptive devices, mal|contraceptive devices, male|contracept devices, mal|contracept devices, male|male contraceptive devices|devices, male contracept","Contraceptive Devices, Male"
http://id.nlm.nih.gov/mesh/D019042,Cancer of Muscle,"cancer of muscl|muscl cancer|muscle neoplasm|cancer, muscle|cancer of the muscle|cancer, muscl|muscle cancer|muscle canc|muscl neoplasm|muscle cancers|neoplasm, muscle|neoplasm, muscl|cancer of the muscl|cancers, muscl|cancers, muscle|muscle neoplasms|cancer of muscle|neoplasms, muscl|neoplasms, muscle|muscl canc",,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D019042,"cancer of muscl|muscl cancer|muscle neoplasm|cancer, muscle|cancer of the muscle|cancer, muscl|muscle cancer|muscle canc|muscl neoplasm|muscle cancers|neoplasm, muscle|neoplasm, muscl|cancer of the muscl|cancers, muscl|cancers, muscle|muscle neoplasms|cancer of muscle|neoplasms, muscl|neoplasms, muscle|muscl canc",Cancer of Muscle
http://id.nlm.nih.gov/mesh/D055435,Myostatin,growth differenti factor 8|growth differentiation factor 8|gdf-8|myostatin,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D055435,growth differenti factor 8|growth differentiation factor 8|gdf-8|myostatin,Myostatin
http://id.nlm.nih.gov/mesh/D004221,Anticol,"tetraethylthioperoxydicarbonic diamid|tetraethylthioperoxydicarbonic diamide, ((h2n)c(s))2s2|tetraethylthiuram disulphid|1,1'-dithiobis(n,n-diethylthioformamide)|bis(diethylthiocarbamoyl) disulfid|bis(diethylthiocarbamoyl) disulfide|tetraethylthiuram disulfid|tetraethylthiuram disulfide|n,n,n',n'-tetraethylthiuram disulfid|n,n,n',n'-tetraethylthiuram disulfide|disulfide, tetraethylthiuram|tetraethylthioperoxydicarbon diamid|tetraethylthiuram disulphide|tetraethylthioperoxydicarbon diamide, ((h2n)c(s))2s2|tetraethylthioperoxydicarbonic diamide|alcophobin|antabus|antabuse|anticol|dicupr|dicupral|disulfiram|esper|esperal|teturam",,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D004221,"tetraethylthioperoxydicarbonic diamid|tetraethylthioperoxydicarbonic diamide, ((h2n)c(s))2s2|tetraethylthiuram disulphid|1,1'-dithiobis(n,n-diethylthioformamide)|bis(diethylthiocarbamoyl) disulfid|bis(diethylthiocarbamoyl) disulfide|tetraethylthiuram disulfid|tetraethylthiuram disulfide|n,n,n',n'-tetraethylthiuram disulfid|n,n,n',n'-tetraethylthiuram disulfide|disulfide, tetraethylthiuram|tetraethylthioperoxydicarbon diamid|tetraethylthiuram disulphide|tetraethylthioperoxydicarbon diamide, ((h2n)c(s))2s2|tetraethylthioperoxydicarbonic diamide|alcophobin|antabus|antabuse|anticol|dicupr|dicupral|disulfiram|esper|esperal|teturam",Anticol
http://id.nlm.nih.gov/mesh/D058307,"Receptors, Prostaglandin E, EP2 Subtype","ep2, prostanoid receptor|receptors, prostaglandin e, e p2 subtyp|pge receptor, ep2 subtyp|pge receptor, ep2 subtype|receptors, prostaglandin e, ep2 subtyp|receptors, prostaglandin e, ep2 subtype|prostanoid receptor ep2|receptor ep2, prostanoid|receptors, prostaglandin e, e p2 subtype|prostaglandin e receptor 2",,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D058307,"ep2, prostanoid receptor|receptors, prostaglandin e, e p2 subtyp|pge receptor, ep2 subtyp|pge receptor, ep2 subtype|receptors, prostaglandin e, ep2 subtyp|receptors, prostaglandin e, ep2 subtype|prostanoid receptor ep2|receptor ep2, prostanoid|receptors, prostaglandin e, e p2 subtype|prostaglandin e receptor 2","Receptors, Prostaglandin E, EP2 Subtype"
http://id.nlm.nih.gov/mesh/D014732,Vibration,vibrat|vibration|vibrations,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D014732,vibrat|vibration|vibrations,Vibration
http://id.nlm.nih.gov/mesh/D007870,Leg Length Inequality,"leg length inequalities|length inequality, leg|inequality, leg length|inequalities, leg length|length inequalities, leg|leg length inequ|leg length inequality",,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D007870,"leg length inequalities|length inequality, leg|inequality, leg length|inequalities, leg length|length inequalities, leg|leg length inequ|leg length inequality",Leg Length Inequality
http://id.nlm.nih.gov/mesh/D015093,Meglutol,"beta hydroxy beta methylglutar|beta-hydroxy-beta-methylglutar|acid, 3-hydroxy-3-methylpentanedio|3 hydroxy 3 methylpentanedioic acid|3 hydroxy 3 methylglutaric acid|dicrotal acid|acid, 3-hydroxy-3-methylglutaric|beta-hydroxy-beta-methylglutarate|3 hydroxi 3 methylglutar acid|acid, 3-hydroxy-3-methylglutar|3-hydroxy-3-methylpentanedio acid|3 hydroxi 3 methylpentanedio acid|3-hydroxy-3-methylglutaric acid|dicrotalic acid|beta hydroxy beta methylglutarate|3-hydroxy-3-methylglutar acid|beta hydroxi beta methylglutar|acid, 3-hydroxy-3-methylpentanedioic|3-hydroxy-3-methylpentanedioic acid|meglutol",,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D015093,"beta hydroxy beta methylglutar|beta-hydroxy-beta-methylglutar|acid, 3-hydroxy-3-methylpentanedio|3 hydroxy 3 methylpentanedioic acid|3 hydroxy 3 methylglutaric acid|dicrotal acid|acid, 3-hydroxy-3-methylglutaric|beta-hydroxy-beta-methylglutarate|3 hydroxi 3 methylglutar acid|acid, 3-hydroxy-3-methylglutar|3-hydroxy-3-methylpentanedio acid|3 hydroxi 3 methylpentanedio acid|3-hydroxy-3-methylglutaric acid|dicrotalic acid|beta hydroxy beta methylglutarate|3-hydroxy-3-methylglutar acid|beta hydroxi beta methylglutar|acid, 3-hydroxy-3-methylpentanedioic|3-hydroxy-3-methylpentanedioic acid|meglutol",Meglutol
http://id.nlm.nih.gov/mesh/D019018,Directed Reverie Therapy,"therapy, directed reveri|therapy, directed reverie|psychotherapy, imageri|therapy, direct reveri|imagery (psychotherapy)|guided imagery|psychotherapi imageri|imagery, psychotherapi|reverie therapy, direct|therapies, direct reveri|guided imageri|psychotherapeut imageri|psychotherapy imagery|psychotherapy imageri|reverie therapy, directed|reverie therapies, direct|psychotherapy, imagery|directed reverie therapi|imagery, guided|imagery, psychotherapeutic|therapies, directed reveri|therapies, directed reverie|imagery, psychotherapy|psychotherapeutic imageri|psychotherapeutic imagery|imagery, psychotherapeut|imageri (psychotherapy)|reveri therapy, direct|guid imageri|directed reverie therapies|directed reverie therapy|direct reveri therapi|reverie therapies, directed|imagery, guid|imageri psychotherapi|reveri therapies, direct|imagery psychotherapy|imagery psychotherapi",,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D019018,"therapy, directed reveri|therapy, directed reverie|psychotherapy, imageri|therapy, direct reveri|imagery (psychotherapy)|guided imagery|psychotherapi imageri|imagery, psychotherapi|reverie therapy, direct|therapies, direct reveri|guided imageri|psychotherapeut imageri|psychotherapy imagery|psychotherapy imageri|reverie therapy, directed|reverie therapies, direct|psychotherapy, imagery|directed reverie therapi|imagery, guided|imagery, psychotherapeutic|therapies, directed reveri|therapies, directed reverie|imagery, psychotherapy|psychotherapeutic imageri|psychotherapeutic imagery|imagery, psychotherapeut|imageri (psychotherapy)|reveri therapy, direct|guid imageri|directed reverie therapies|directed reverie therapy|direct reveri therapi|reverie therapies, directed|imagery, guid|imageri psychotherapi|reveri therapies, direct|imagery psychotherapy|imagery psychotherapi",Directed Reverie Therapy
http://id.nlm.nih.gov/mesh/D012769,Hypovolemic Shock,"hypovolem shock|hypovolemic shock|shock, hypovolem|circulatory failur|circulatory failure|circulatori collap|circulatori collaps|circulatory collaps|circulatory collapse|failure, circulatory|failure, circulatori|circulatori failur|shock, hypovolemic|collapse, circulatory|collapse, circulatori|shock",,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D012769,"hypovolem shock|hypovolemic shock|shock, hypovolem|circulatory failur|circulatory failure|circulatori collap|circulatori collaps|circulatory collaps|circulatory collapse|failure, circulatory|failure, circulatori|circulatori failur|shock, hypovolemic|collapse, circulatory|collapse, circulatori|shock",Hypovolemic Shock
http://id.nlm.nih.gov/mesh/D013851,Underweight,underweight|lean|leanness|thin|thinness,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D013851,underweight|lean|leanness|thin|thinness,Underweight
http://id.nlm.nih.gov/mesh/D064570,Ubiquitin-Specific Proteases,"ubiquitin-specif proteas|ubiquitin specific protease family|ubiquitin-specif proteas famili|ubiquitin-specif peptida|ubiquitin-specif peptidas|peptidases, ubiquitin-specific|proteas family, ubiquitin-specif|ubiquitin specific peptidase|ubiquitin specific peptidases|protease family, ubiquitin-specif|ubiquitin specif protea|ubiquitin specif proteas famili|protease, ubiquitin-specific|ubiquitin-specific peptidases|ubiquitin-specific peptidase|protease, ubiquitin-specif|ubiquitin specific protease famili|proteases, ubiquitin-specif|ubiquitin-specific proteas|ubiquitin-specific protease|ubiquitin- specif proteas|peptidase, ubiquitin-specific|peptidase, ubiquitin-specif|protease family, ubiquitin-specific|ubiquitin specific proteases|ubiquitin- specific proteases|proteases, ubiquitin-specific|ubiquitin specific peptidas|ubiquitin specific proteas|ubiquitin specific protease|peptidases, ubiquitin-specif|ubiquitin-specific proteases|ubiquitin specif proteas|ubiquitin-specific protease family|ubiquitin-specific protease famili|ubiquitin-specific peptidas|ubiquitin specif peptidas|ubiquitin specif peptida|ubiquitin-specif protea",,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D064570,"ubiquitin-specif proteas|ubiquitin specific protease family|ubiquitin-specif proteas famili|ubiquitin-specif peptida|ubiquitin-specif peptidas|peptidases, ubiquitin-specific|proteas family, ubiquitin-specif|ubiquitin specific peptidase|ubiquitin specific peptidases|protease family, ubiquitin-specif|ubiquitin specif protea|ubiquitin specif proteas famili|protease, ubiquitin-specific|ubiquitin-specific peptidases|ubiquitin-specific peptidase|protease, ubiquitin-specif|ubiquitin specific protease famili|proteases, ubiquitin-specif|ubiquitin-specific proteas|ubiquitin-specific protease|ubiquitin- specif proteas|peptidase, ubiquitin-specific|peptidase, ubiquitin-specif|protease family, ubiquitin-specific|ubiquitin specific proteases|ubiquitin- specific proteases|proteases, ubiquitin-specific|ubiquitin specific peptidas|ubiquitin specific proteas|ubiquitin specific protease|peptidases, ubiquitin-specif|ubiquitin-specific proteases|ubiquitin specif proteas|ubiquitin-specific protease family|ubiquitin-specific protease famili|ubiquitin-specific peptidas|ubiquitin specif peptidas|ubiquitin specif peptida|ubiquitin-specif protea",Ubiquitin-Specific Proteases
http://id.nlm.nih.gov/mesh/D044043,Pectobacterium,pectobacterium,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D044043,pectobacterium,Pectobacterium
http://id.nlm.nih.gov/mesh/D012112,Residential Facilities,"residential facility|facilities, residential|facility, residenti|residenti facil|facilities, residenti|residential facil|residential facilities|facility, residential",,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D012112,"residential facility|facilities, residential|facility, residenti|residenti facil|facilities, residenti|residential facil|residential facilities|facility, residential",Residential Facilities
http://id.nlm.nih.gov/mesh/D053127,"Influenza A Virus, H9N2 Subtype","influenza a virus, h9 n2 subtyp|influenza a virus, h9 n2 subtype|influenza a virus, h9n2 subtyp|influenza a virus, h9n2 subtype|h9n2 viruses|virus, h9n2|viruses, h9n2|h9n2 virus",,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D053127,"influenza a virus, h9 n2 subtyp|influenza a virus, h9 n2 subtype|influenza a virus, h9n2 subtyp|influenza a virus, h9n2 subtype|h9n2 viruses|virus, h9n2|viruses, h9n2|h9n2 virus","Influenza A Virus, H9N2 Subtype"
http://id.nlm.nih.gov/mesh/D017467,"Receptors, Erythropoietin","erythropoietin receptor|erythropoietin receptors|receptors, erythropoietin|receptor, erythropoietin",,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D017467,"erythropoietin receptor|erythropoietin receptors|receptors, erythropoietin|receptor, erythropoietin","Receptors, Erythropoietin"
http://id.nlm.nih.gov/mesh/D044362,Australasia,australasia,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D044362,australasia,Australasia
http://id.nlm.nih.gov/mesh/D013022,South Carolina,south carolina,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D013022,south carolina,South Carolina
http://id.nlm.nih.gov/mesh/D001537,Halidor,"3-((1-benzylcycloheptyl)oxy)-n,n-dimethylpropylamin|bencyclan fumar|bencyclane fumar|dilangio compositu|bencyclanum|bencyclane fumarate|compositu, dilangio|fumarate, bencyclan|fumarate, bencyclane|benciclano|bencyclan|bencyclane|desoblit|fludilat|fluxema|halidor",,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D001537,"3-((1-benzylcycloheptyl)oxy)-n,n-dimethylpropylamin|bencyclan fumar|bencyclane fumar|dilangio compositu|bencyclanum|bencyclane fumarate|compositu, dilangio|fumarate, bencyclan|fumarate, bencyclane|benciclano|bencyclan|bencyclane|desoblit|fludilat|fluxema|halidor",Halidor
http://id.nlm.nih.gov/mesh/D060493,Tenacibaculum,tenacibaculum,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D060493,tenacibaculum,Tenacibaculum
http://id.nlm.nih.gov/mesh/D054768,G-Protein-Coupled Receptor Kinases,"g protein coupl receptor kina|kinase, g-protein-coupled receptor|g protein coupl receptor kinas|g-protein-coupled receptor kinases|receptor kinases, g-protein-coupled|g- protein- coupled receptor kinases|g-protein-coupl receptor kinas|kinases, g-protein-coupl receptor|receptor kinases, g-protein-coupl|kinase, g-protein-coupl receptor|receptor kinase, g-protein-coupl|kinases, g-protein-coupled receptor|receptor kinase, g-protein-coupled|g- protein- coupl receptor kinas|g protein coupled receptor kinases|g-protein-coupled receptor kinas|g-protein-coupled receptor kinase|g-protein-coupl receptor kina|g protein coupled receptor kinas|g protein coupled receptor kinase",,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D054768,"g protein coupl receptor kina|kinase, g-protein-coupled receptor|g protein coupl receptor kinas|g-protein-coupled receptor kinases|receptor kinases, g-protein-coupled|g- protein- coupled receptor kinases|g-protein-coupl receptor kinas|kinases, g-protein-coupl receptor|receptor kinases, g-protein-coupl|kinase, g-protein-coupl receptor|receptor kinase, g-protein-coupl|kinases, g-protein-coupled receptor|receptor kinase, g-protein-coupled|g- protein- coupl receptor kinas|g protein coupled receptor kinases|g-protein-coupled receptor kinas|g-protein-coupled receptor kinase|g-protein-coupl receptor kina|g protein coupled receptor kinas|g protein coupled receptor kinase",G-Protein-Coupled Receptor Kinases
http://id.nlm.nih.gov/mesh/D010337,"Pathology Department, Hospital","department, hospital pathology|department, hospital patholog|department, hospit patholog|hospital pathology departments|pathology department, hospital|patholog department, hospit|pathology department, hospit|hospital pathology department|patholog departments, hospit|departments, hospital patholog|departments, hospital pathology|departments, hospit patholog|hospit patholog depart|hospital pathology depart|pathology departments, hospit|pathology departments, hospital",,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D010337,"department, hospital pathology|department, hospital patholog|department, hospit patholog|hospital pathology departments|pathology department, hospital|patholog department, hospit|pathology department, hospit|hospital pathology department|patholog departments, hospit|departments, hospital patholog|departments, hospital pathology|departments, hospit patholog|hospit patholog depart|hospital pathology depart|pathology departments, hospit|pathology departments, hospital","Pathology Department, Hospital"
http://id.nlm.nih.gov/mesh/D005861,Germine-3-monoacetate,"germine-3-monoacet|germine 3 monoacetate|germine 3 monoacet|germine acet|germin 3 monoacet|germin acet|germine-3-monoacetate|acetates, germin|acetates, germine|germine acetates",,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D005861,"germine-3-monoacet|germine 3 monoacetate|germine 3 monoacet|germine acet|germin 3 monoacet|germin acet|germine-3-monoacetate|acetates, germin|acetates, germine|germine acetates",Germine-3-monoacetate
http://id.nlm.nih.gov/mesh/D055703,Reproductive Physiological Processes,"reproductive physiological concept|reproductive physiological concepts|physiologic concepts, reproductive|physiolog concepts, reproduct|reproductive physiological process|physiological concept, reproductive|physiologic concepts, reproduct|phenomena, reproductive physiolog|physiological processes, reproduct|reproductive physiological processes|phenomena, reproduct physiolog|reproduct physiolog phenomenon|phenomena, reproductive physiological|processes, reproductive physiolog|physiological concept, reproduct|concept, reproductive physiolog|physiological process, reproductive|reproductive physiological phenomenon|physiolog process, reproduct|concepts, reproduct physiolog|process, reproduct physiolog|concepts, reproductive physiological|physiological processes, reproductive|processes, reproduct physiolog|physiologic concept, reproduct|process, reproductive physiological|reproduct physiolog concept|reproduct physiolog process|concepts, reproductive physiolog|physiolog processes, reproduct|concept, reproductive physiologic|reproductive physiologic concept|reproductive physiologic concepts|phenomenon, reproductive physiolog|concept, reproductive physiological|phenomenon, reproduct physiolog|concepts, reproductive physiologic|physiologic concept, reproductive|phenomenon, reproductive physiological|processes, reproductive physiological|process, reproductive physiolog|reproduct physiolog phenomena|physiolog concept, reproduct|physiological process, reproduct|concept, reproduct physiolog|reproductive physiological phenomena",,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D055703,"reproductive physiological concept|reproductive physiological concepts|physiologic concepts, reproductive|physiolog concepts, reproduct|reproductive physiological process|physiological concept, reproductive|physiologic concepts, reproduct|phenomena, reproductive physiolog|physiological processes, reproduct|reproductive physiological processes|phenomena, reproduct physiolog|reproduct physiolog phenomenon|phenomena, reproductive physiological|processes, reproductive physiolog|physiological concept, reproduct|concept, reproductive physiolog|physiological process, reproductive|reproductive physiological phenomenon|physiolog process, reproduct|concepts, reproduct physiolog|process, reproduct physiolog|concepts, reproductive physiological|physiological processes, reproductive|processes, reproduct physiolog|physiologic concept, reproduct|process, reproductive physiological|reproduct physiolog concept|reproduct physiolog process|concepts, reproductive physiolog|physiolog processes, reproduct|concept, reproductive physiologic|reproductive physiologic concept|reproductive physiologic concepts|phenomenon, reproductive physiolog|concept, reproductive physiological|phenomenon, reproduct physiolog|concepts, reproductive physiologic|physiologic concept, reproductive|phenomenon, reproductive physiological|processes, reproductive physiological|process, reproductive physiolog|reproduct physiolog phenomena|physiolog concept, reproduct|physiological process, reproduct|concept, reproduct physiolog|reproductive physiological phenomena",Reproductive Physiological Processes
http://id.nlm.nih.gov/mesh/D002460,Cell Line,"lines, cell|cell lin|cell line|cell lines|line, cel|line, cell|lines, cel",,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D002460,"lines, cell|cell lin|cell line|cell lines|line, cel|line, cell|lines, cel",Cell Line
http://id.nlm.nih.gov/mesh/D003489,Cyanoketone,cyanoketone|cyanoketon,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D003489,cyanoketone|cyanoketon,Cyanoketone
http://id.nlm.nih.gov/mesh/D009169,Mycobacterium tuberculosis H37Rv,mycobacterium tuberculosis h37rv|mycobacterium tuberculosi h37 rv|mycobacterium tuberculosi h37rv|mycobacterium tuberculosi|mycobacterium tuberculosis|mycobacterium tuberculosis h37 rv,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D009169,mycobacterium tuberculosis h37rv|mycobacterium tuberculosi h37 rv|mycobacterium tuberculosi h37rv|mycobacterium tuberculosi|mycobacterium tuberculosis|mycobacterium tuberculosis h37 rv,Mycobacterium tuberculosis H37Rv
http://id.nlm.nih.gov/mesh/D061986,MCF-7 Cells,"michigan cancer foundation 7 cel|cell, mcf-7|mcf 7 cells|cells, mcf-7|m c f-7 cell|m c f-7 cells|michigan cancer foundation 7 cells|mcf-7 cells|michigan cancer foundat 7 cel|michigan cancer foundat 7 cell|cells, mcf7|cell, mcf7|mcf 7 cell|mcf-7 cell|mcf7 cell|mcf7 cells",,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D061986,"michigan cancer foundation 7 cel|cell, mcf-7|mcf 7 cells|cells, mcf-7|m c f-7 cell|m c f-7 cells|michigan cancer foundation 7 cells|mcf-7 cells|michigan cancer foundat 7 cel|michigan cancer foundat 7 cell|cells, mcf7|cell, mcf7|mcf 7 cell|mcf-7 cell|mcf7 cell|mcf7 cells",MCF-7 Cells
http://id.nlm.nih.gov/mesh/D034182,Cuscuta,cuscuta|cuscutas|dodder|dodders,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D034182,cuscuta|cuscutas|dodder|dodders,Cuscuta
http://id.nlm.nih.gov/mesh/D006051,Auromyose,"gold thioglucos|gold thiogluco|aurothioglucose, beta d isom|aurothioglucose, beta-d isomer|beta-d isom aurothioglucos|aurothiogluco|oleosum, solganal b|aurothioglucose, sodium salt, beta-d isom|oleosum, solgan b|aurothioglucose, beta d isomer|gold thioglucose|thioglucosoaurate|b oleosum, solgan|b oleosum, solganal|beta-d isomer aurothioglucos|beta-d isomer aurothioglucose|thioglucose, gold|aurothioglucose, sodium salt, beta-d isomer|aurothioglucos|aurothioglucose|solganal b oleosum|beta-d isom aurothiogluco|solgan b oleosum|thioglucosoaur|aurothioglucose, beta-d isom|aureotan|auromyo|auromyos|auromyose|gold 50|gold-50|gold50|solgan|solganal|solganol",,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D006051,"gold thioglucos|gold thiogluco|aurothioglucose, beta d isom|aurothioglucose, beta-d isomer|beta-d isom aurothioglucos|aurothiogluco|oleosum, solganal b|aurothioglucose, sodium salt, beta-d isom|oleosum, solgan b|aurothioglucose, beta d isomer|gold thioglucose|thioglucosoaurate|b oleosum, solgan|b oleosum, solganal|beta-d isomer aurothioglucos|beta-d isomer aurothioglucose|thioglucose, gold|aurothioglucose, sodium salt, beta-d isomer|aurothioglucos|aurothioglucose|solganal b oleosum|beta-d isom aurothiogluco|solgan b oleosum|thioglucosoaur|aurothioglucose, beta-d isom|aureotan|auromyo|auromyos|auromyose|gold 50|gold-50|gold50|solgan|solganal|solganol",Auromyose
http://id.nlm.nih.gov/mesh/D003874,Dermatitis Herpetiformis,"disease, duhring's|duhring's diseas|duhring's disease|disease, duhring|duhring diseas|duhring disease|dermatitis herpetiformi|duhrings disease|disease, duhr|dermatitis herpetiformis|duhrings diseas|duhr diseas|dermat herpetiformi|duhr disea",,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D003874,"disease, duhring's|duhring's diseas|duhring's disease|disease, duhring|duhring diseas|duhring disease|dermatitis herpetiformi|duhrings disease|disease, duhr|dermatitis herpetiformis|duhrings diseas|duhr diseas|dermat herpetiformi|duhr disea",Dermatitis Herpetiformis
http://id.nlm.nih.gov/mesh/D055166,Ito Cells,"cells, hepatic stellate|cell, hepatic stellate|stellat cells, hepat|stellate cells, hepatic|hepatic stellate cells|stellate cells, hepat|stellate cell, hepat|cell, hepatic stel|hepat stellat cell|cell, hepat stellat|cells, hepat stel|hepat stellat cel|cells, hepatic stel|hepatic stellate cel|hepatic stellate cell|cells, hepat stellat|stellat cell, hepat|cell, hepat stel|stellate cell, hepatic|cells, ito|ito cel|ito cell|ito cells",,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D055166,"cells, hepatic stellate|cell, hepatic stellate|stellat cells, hepat|stellate cells, hepatic|hepatic stellate cells|stellate cells, hepat|stellate cell, hepat|cell, hepatic stel|hepat stellat cell|cell, hepat stellat|cells, hepat stel|hepat stellat cel|cells, hepatic stel|hepatic stellate cel|hepatic stellate cell|cells, hepat stellat|stellat cell, hepat|cell, hepat stel|stellate cell, hepatic|cells, ito|ito cel|ito cell|ito cells",Ito Cells
http://id.nlm.nih.gov/mesh/D003971,Diastole,diastol|diastole|diastoles,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D003971,diastol|diastole|diastoles,Diastole
http://id.nlm.nih.gov/mesh/D004737,Enfran,"2-chloro-1,1,2-trifluoroethyl difluoromethyl ether|2-chloro-1,1,2-trifluoroethyl difluoromethyl eth|methylflureth|methylflurether|alyran|alyrane|efran|efrane|enfluran|enflurane|enflurano|enfluranum|enfran|enliran|enlirane|ethran|ethrane|etran",,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D004737,"2-chloro-1,1,2-trifluoroethyl difluoromethyl ether|2-chloro-1,1,2-trifluoroethyl difluoromethyl eth|methylflureth|methylflurether|alyran|alyrane|efran|efrane|enfluran|enflurane|enflurano|enfluranum|enfran|enliran|enlirane|ethran|ethrane|etran",Enfran
http://id.nlm.nih.gov/mesh/D004734,Bioenergetics,"metabolism, energy|expenditures, energy|metabolism, energi|bioenergetic|bioenergetics|energy metabolism|energi expenditur|energy metabol|energy expenditure|energy expenditures|energy expenditur|energy metabolisms|expenditures, energi|metabolisms, energy|metabolisms, energi|expenditure, energi|expenditure, energy|energi metabol|bioenerget",,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D004734,"metabolism, energy|expenditures, energy|metabolism, energi|bioenergetic|bioenergetics|energy metabolism|energi expenditur|energy metabol|energy expenditure|energy expenditures|energy expenditur|energy metabolisms|expenditures, energi|metabolisms, energy|metabolisms, energi|expenditure, energi|expenditure, energy|energi metabol|bioenerget",Bioenergetics
http://id.nlm.nih.gov/mesh/D005017,Pelentan,"carbethoxydicoumarol|biscoumacetate, ethyl|ethyl biscoumacetate|ethyl bis(4-hydroxy-2-oxo-2h-1-benzopyran-3-yl)acet|ethyldicoumarol|ethyl biscoumacet|ethyl bis(4-hydroxy-2-oxo-2h-1-benzopyran-3-yl)acetate|pelentan|tromexan",,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D005017,"carbethoxydicoumarol|biscoumacetate, ethyl|ethyl biscoumacetate|ethyl bis(4-hydroxy-2-oxo-2h-1-benzopyran-3-yl)acet|ethyldicoumarol|ethyl biscoumacet|ethyl bis(4-hydroxy-2-oxo-2h-1-benzopyran-3-yl)acetate|pelentan|tromexan",Pelentan
http://id.nlm.nih.gov/mesh/D019496,Cancer Vaccines,"vaccine, tumor|vaccines, cancer|neoplasm vaccin|neoplasm vaccines|tumor vaccin|tumor vaccine|vaccines, neoplasm|vaccine, canc|tumor vaccines|vaccines, tumor|vaccines, canc|cancer vaccine|cancer vaccines|vaccine, cancer|cancer vaccin",,FALSE,,,http://www.w3.org/2002/07/owl#Thing,MeSH:D019496,"vaccine, tumor|vaccines, cancer|neoplasm vaccin|neoplasm vaccines|tumor vaccin|tumor vaccine|vaccines, neoplasm|vaccine, canc|tumor vaccines|vaccines, tumor|vaccines, canc|cancer vaccine|cancer vaccines|vaccine, cancer|cancer vaccin",Cancer Vaccines
